OrderDetailID,OrderID,ProductName,Quantity,Price
OD10322,O5244,Washing Machine,3,15289
OD10323,O6616,Charger,2,5993
OD10324,O4543,Charger,2,8540
OD10325,O4474,Washing Machine,4,4146
OD10326,O5164,Earphones,1,2833
OD10327,O4276,Earphones,2,2401
OD10328,O4223,Earphones,4,4177
OD10329,O6481,Mobile,2,5869
OD10330,O4465,Shoes,3,6508
OD10331,O3836,Laptop,1,17212
OD10332,O4009,TV,3,4414
OD10333,O6171,Mobile,1,365
OD10334,O2921,Mouse,2,19447
OD10335,O6398,Washing Machine,1,3462
OD10336,O3864,TV,3,18610
OD10337,O4376,Shoes,1,11799
OD10338,O3530,Washing Machine,2,15689
OD10339,O3819,Clothes,2,5006
OD10340,O4065,AC,3,10469
OD10341,O6355,Mobile,3,6323
OD10342,O6993,Shoes,3,10957
OD10343,O4286,Shoes,3,9862
OD10344,O5712,AC,3,14603
OD10345,O2813,Shoes,1,4893
OD10346,O5885,Charger,4,16879
OD10347,O5217,Earphones,3,15114
OD10348,O4176,TV,2,4818
OD10349,O5652,Laptop,2,17082
OD10350,O2727,Shoes,3,8873
OD10351,O2591,Keyboard,3,11166
OD10352,O5553,Mobile,3,509
OD10353,O4479,Clothes,1,13396
OD10354,O4678,Earphones,2,12235
OD10355,O5606,AC,2,14013
OD10356,O3545,TV,4,1046
OD10357,O5080,Laptop,3,749
OD10358,O2771,TV,3,12833
OD10359,O5265,AC,4,9346
OD10360,O3050,Mobile,2,9563
OD10361,O4300,Earphones,3,2654
OD10362,O5065,Laptop,4,11411
OD10363,O2413,Mouse,4,3105
OD10364,O2034,Shoes,4,18464
OD10365,O6530,Washing Machine,1,10074
OD10366,O5787,AC,1,19244
OD10367,O2208,AC,1,19399
OD10368,O2119,Keyboard,4,9805
OD10369,O3517,Charger,2,10478
OD10370,O4898,Mobile,3,9803
OD10371,O2550,Charger,2,18556
OD10372,O3895,TV,3,3415
OD10373,O3955,Mobile,2,19291
OD10374,O4747,Washing Machine,1,16016
OD10375,O5261,TV,4,312
OD10376,O2612,Clothes,3,16407
OD10377,O3099,Laptop,3,18480
OD10378,O6102,Clothes,4,2780
OD10379,O5722,Shoes,4,2236
OD10380,O3625,Laptop,3,7859
OD10381,O6059,Earphones,4,10654
OD10382,O3233,Laptop,2,1366
OD10383,O5364,Earphones,2,7183
OD10384,O2840,Keyboard,2,13662
OD10385,O2054,Charger,3,12275
OD10386,O5824,Shoes,3,10388
OD10387,O6343,Mouse,3,15931
OD10388,O4917,Laptop,1,3613
OD10389,O3353,Mobile,2,18559
OD10390,O3274,Laptop,4,5966
OD10391,O5509,Clothes,3,13294
OD10392,O2492,AC,1,17623
OD10393,O6921,TV,2,3136
OD10394,O4612,Mouse,2,11580
OD10395,O3503,TV,2,15956
OD10396,O3559,Mouse,3,11029
OD10397,O6643,Laptop,4,18228
OD10398,O5019,Earphones,1,1564
OD10399,O4778,Keyboard,2,5882
OD10400,O4559,Mouse,1,6874
OD10401,O3522,Washing Machine,2,12534
OD10402,O3354,Mouse,3,11286
OD10403,O5060,Washing Machine,1,6595
OD10404,O3090,Keyboard,3,7657
OD10405,O4098,Clothes,1,18600
OD10406,O5768,Shoes,1,9000
OD10407,O4913,Washing Machine,4,265
OD10408,O6775,Shoes,3,974
OD10409,O4581,Charger,4,13810
OD10410,O3232,Keyboard,4,3411
OD10411,O4992,Earphones,2,11808
OD10412,O2508,Laptop,4,19113
OD10413,O5462,Mouse,1,19379
OD10414,O6268,Laptop,4,6142
OD10415,O3108,Keyboard,1,6327
OD10416,O4444,Laptop,3,9349
OD10417,O4627,Mouse,3,15328
OD10418,O4672,Mobile,1,9124
OD10419,O6131,Mobile,1,1806
OD10420,O2400,Laptop,4,17938
OD10421,O4188,Laptop,4,7074
OD10422,O6539,Laptop,4,1800
OD10423,O2493,Laptop,1,14646
OD10424,O4016,Washing Machine,3,5297
OD10425,O2725,Washing Machine,3,11686
OD10426,O2514,Shoes,1,5185
OD10427,O3532,Mobile,3,14973
OD10428,O4350,Charger,1,11553
OD10429,O2848,Mouse,3,2835
OD10430,O5370,Earphones,4,14864
OD10431,O3754,Mouse,2,4560
OD10432,O2035,Mobile,2,16309
OD10433,O5643,Earphones,3,1782
OD10434,O6481,Mobile,1,13547
OD10435,O5825,Mobile,4,12623
OD10436,O6555,Mobile,3,1920
OD10437,O2459,AC,1,4378
OD10438,O2650,Earphones,2,305
OD10439,O4389,TV,4,9383
OD10440,O6301,Earphones,2,10171
OD10441,O5272,TV,2,871
OD10442,O4055,Mouse,1,15620
OD10443,O5795,Clothes,3,5431
OD10444,O5023,Laptop,4,16552
OD10445,O2804,TV,1,9999
OD10446,O6734,AC,2,4753
OD10447,O2661,Clothes,2,1167
OD10448,O6667,Earphones,1,2469
OD10449,O6536,AC,2,15406
OD10450,O4770,Keyboard,4,3705
OD10451,O5455,TV,4,5209
OD10452,O3219,Shoes,4,11724
OD10453,O5393,Earphones,1,17571
OD10454,O2775,Earphones,2,8591
OD10455,O5099,Mouse,3,10726
OD10456,O2985,Shoes,3,14427
OD10457,O5950,Keyboard,1,17646
OD10458,O6255,Mobile,2,343
OD10459,O3668,Keyboard,3,5565
OD10460,O2655,Earphones,4,907
OD10461,O3304,Earphones,2,2201
OD10462,O3444,Mobile,4,10482
OD10463,O2004,Clothes,3,15784
OD10464,O5914,Mouse,1,574
OD10465,O4502,Mobile,2,6225
OD10466,O3213,Earphones,1,9520
OD10467,O2792,Washing Machine,2,5232
OD10468,O5455,Washing Machine,4,2148
OD10469,O3288,Shoes,3,3120
OD10470,O4951,Mobile,4,1523
OD10471,O4414,Laptop,3,3277
OD10472,O5257,Charger,1,8337
OD10473,O5641,AC,1,7741
OD10474,O6278,AC,1,8911
OD10475,O5262,Charger,3,9728
OD10476,O2418,Charger,1,10074
OD10477,O6474,Keyboard,4,13302
OD10478,O5431,Mouse,1,12211
OD10479,O4220,TV,4,3021
OD10480,O2418,Mobile,2,6083
OD10481,O3624,Keyboard,1,11581
OD10482,O5466,Keyboard,3,1422
OD10483,O6979,Clothes,3,7806
OD10484,O4824,Clothes,1,12563
OD10485,O3144,Mouse,2,793
OD10486,O6183,TV,3,17112
OD10487,O3277,AC,1,5253
OD10488,O5307,Mouse,2,9997
OD10489,O3979,AC,1,6691
OD10490,O3126,Keyboard,4,10354
OD10491,O2531,Mouse,2,11287
OD10492,O6186,Shoes,3,11514
OD10493,O6242,Mobile,4,6903
OD10494,O2170,AC,4,16606
OD10495,O5272,Mobile,1,18959
OD10496,O6048,TV,4,1275
OD10497,O2600,Shoes,3,461
OD10498,O5524,AC,1,5646
OD10499,O4185,Mobile,2,3100
OD10500,O6871,Laptop,4,6543
OD10501,O5367,Washing Machine,4,7810
OD10502,O4646,TV,2,16957
OD10503,O4320,Mobile,3,600
OD10504,O4437,Shoes,3,10388
OD10505,O6240,Laptop,3,7033
OD10506,O2716,Laptop,4,15430
OD10507,O6059,Keyboard,3,8108
OD10508,O4709,TV,3,2534
OD10509,O4117,AC,1,2447
OD10510,O4593,Washing Machine,1,9781
OD10511,O4075,Mouse,4,7078
OD10512,O5689,Mobile,2,19440
OD10513,O2753,Earphones,3,8999
OD10514,O5804,Clothes,3,17506
OD10515,O6315,Laptop,4,2822
OD10516,O2793,Laptop,4,10807
OD10517,O6005,Laptop,1,855
OD10518,O2030,Laptop,1,15841
OD10519,O2943,Laptop,4,2515
OD10520,O4516,Earphones,4,18150
OD10521,O6493,Charger,2,6173
OD10522,O3078,Mouse,1,9804
OD10523,O3586,AC,2,9884
OD10524,O5327,Charger,3,14283
OD10525,O5850,Mouse,3,11595
OD10526,O5970,Shoes,4,10040
OD10527,O4401,Mouse,3,334
OD10528,O5935,Mouse,2,17343
OD10529,O5342,Charger,1,12469
OD10530,O3475,AC,3,19949
OD10531,O5189,Charger,1,7594
OD10532,O2961,Laptop,3,15431
OD10533,O3370,Mobile,2,17959
OD10534,O3056,Washing Machine,1,1503
OD10535,O5446,Washing Machine,1,4585
OD10536,O3031,Earphones,4,15579
OD10537,O5569,Mouse,1,8842
OD10538,O4305,Mobile,1,6031
OD10539,O2067,Keyboard,1,640
OD10540,O5800,TV,4,2356
OD10541,O2359,Earphones,2,15799
OD10542,O6786,Keyboard,4,15406
OD10543,O4359,Shoes,4,4934
OD10544,O2620,Mouse,4,13206
OD10545,O4416,Charger,4,2481
OD10546,O4343,Shoes,2,16970
OD10547,O5869,AC,4,13737
OD10548,O3051,AC,4,1721
OD10549,O4146,Earphones,4,9014
OD10550,O6257,Shoes,1,8478
OD10551,O3423,Laptop,4,3170
OD10552,O6567,TV,4,3443
OD10553,O6935,Clothes,4,7245
OD10554,O2803,AC,4,4592
OD10555,O5720,Mobile,2,12704
OD10556,O4836,Mouse,4,12024
OD10557,O6624,Earphones,3,18914
OD10558,O6689,Mouse,4,970
OD10559,O5717,Earphones,4,896
OD10560,O2034,Washing Machine,2,14296
OD10561,O3732,AC,4,18616
OD10562,O6328,Mobile,2,12327
OD10563,O2431,Clothes,1,11048
OD10564,O3092,TV,4,1687
OD10565,O2920,TV,1,1293
OD10566,O6925,TV,3,13556
OD10567,O2433,TV,4,11107
OD10568,O4747,Clothes,1,4235
OD10569,O3225,Earphones,2,7169
OD10570,O6414,Shoes,2,15092
OD10571,O3182,Clothes,3,5674
OD10572,O6168,Laptop,2,5686
OD10573,O2604,Keyboard,2,9620
OD10574,O5461,Clothes,4,18163
OD10575,O3608,Laptop,1,19587
OD10576,O4575,Laptop,3,4355
OD10577,O4634,AC,2,3508
OD10578,O2189,TV,1,13372
OD10579,O2531,Charger,4,16690
OD10580,O3459,Clothes,3,9869
OD10581,O3325,AC,3,11171
OD10582,O2362,Laptop,4,10874
OD10583,O4802,Clothes,4,903
OD10584,O4122,Laptop,1,10473
OD10585,O4487,Mouse,4,12339
OD10586,O6702,Mouse,2,9281
OD10587,O2535,AC,1,12379
OD10588,O6334,TV,4,8950
OD10589,O3196,Laptop,4,19879
OD10590,O3074,Clothes,2,9089
OD10591,O2521,Shoes,3,12738
OD10592,O6994,Clothes,3,13071
OD10593,O6014,Earphones,4,19807
OD10594,O4843,Clothes,2,7984
OD10595,O5099,Shoes,4,19268
OD10596,O6316,Shoes,2,6424
OD10597,O4278,Earphones,3,228
OD10598,O4839,Laptop,2,17930
OD10599,O3573,Mouse,1,2886
OD10600,O5588,Clothes,3,11405
OD10601,O6049,Washing Machine,2,658
OD10602,O2358,Charger,4,15192
OD10603,O6796,Laptop,4,5937
OD10604,O5760,Washing Machine,4,3621
OD10605,O6693,Charger,3,11979
OD10606,O4180,Mouse,3,19292
OD10607,O2322,AC,1,15984
OD10608,O4612,Mouse,1,18886
OD10609,O3892,TV,1,13653
OD10610,O3186,Charger,1,13184
OD10611,O3267,Earphones,4,18056
OD10612,O3290,Earphones,3,1348
OD10613,O4986,Keyboard,1,2349
OD10614,O4684,Clothes,2,4919
OD10615,O4272,Earphones,3,12491
OD10616,O4523,Laptop,1,19125
OD10617,O4004,Washing Machine,4,4051
OD10618,O5194,Mobile,1,19431
OD10619,O5316,Charger,2,15041
OD10620,O3072,Washing Machine,4,5918
OD10621,O6663,Laptop,3,11822
OD10622,O4159,Washing Machine,4,18651
OD10623,O6115,Shoes,2,14277
OD10624,O6724,Washing Machine,2,18902
OD10625,O5152,Shoes,1,6488
OD10626,O5988,Clothes,2,14119
OD10627,O4693,Keyboard,4,1518
OD10628,O6887,Clothes,1,2769
OD10629,O5793,Mouse,3,1168
OD10630,O2503,Shoes,1,17843
OD10631,O2761,TV,3,4576
OD10632,O6771,Keyboard,2,1320
OD10633,O5816,Shoes,1,13050
OD10634,O5233,TV,2,610
OD10635,O4633,Mouse,1,10892
OD10636,O5023,Clothes,4,14961
OD10637,O2129,Keyboard,3,4988
OD10638,O6599,Mouse,1,1701
OD10639,O3432,Mouse,2,8416
OD10640,O4533,Mobile,3,17118
OD10641,O5963,Laptop,4,16885
OD10642,O4446,Mouse,2,13450
OD10643,O5566,AC,3,2285
OD10644,O2329,Shoes,3,1467
OD10645,O6974,Washing Machine,3,18103
OD10646,O4615,Mobile,1,6971
OD10647,O3045,Washing Machine,4,19246
OD10648,O3201,Shoes,3,2691
OD10649,O6013,Earphones,3,5854
OD10650,O2051,Charger,2,7697
OD10651,O2744,Charger,1,4208
OD10652,O2845,Mobile,1,376
OD10653,O3429,Washing Machine,4,18938
OD10654,O2976,TV,1,18814
OD10655,O5679,Shoes,2,5964
OD10656,O5117,Washing Machine,2,7626
OD10657,O3999,Clothes,3,17866
OD10658,O5589,Washing Machine,2,13907
OD10659,O2482,Washing Machine,1,16307
OD10660,O2752,Charger,3,5315
OD10661,O5848,Washing Machine,1,12441
OD10662,O3106,Keyboard,3,17044
OD10663,O5395,AC,3,14485
OD10664,O2143,Shoes,4,17366
OD10665,O2597,Keyboard,3,2298
OD10666,O4762,Clothes,3,4284
OD10667,O3475,Washing Machine,2,19023
OD10668,O4954,TV,3,15924
OD10669,O2998,Keyboard,3,6749
OD10670,O3234,AC,3,4858
OD10671,O4978,Mouse,2,12779
OD10672,O6781,Shoes,2,1522
OD10673,O4125,Mouse,2,18904
OD10674,O6182,Washing Machine,3,8338
OD10675,O6378,Shoes,4,12818
OD10676,O5960,Keyboard,4,9883
OD10677,O4561,Keyboard,3,19081
OD10678,O6086,Keyboard,2,15442
OD10679,O5439,Laptop,3,2444
OD10680,O2479,Washing Machine,1,11937
OD10681,O5011,Earphones,4,18942
OD10682,O3113,Shoes,2,16267
OD10683,O4878,Keyboard,2,15463
OD10684,O4861,Keyboard,3,15011
OD10685,O2600,AC,4,15179
OD10686,O5810,Shoes,4,12381
OD10687,O2613,Charger,4,5798
OD10688,O3610,Laptop,2,17581
OD10689,O2149,Clothes,3,1277
OD10690,O3948,Earphones,1,2531
OD10691,O5890,Clothes,1,12672
OD10692,O3918,AC,4,10231
OD10693,O5472,Shoes,2,5439
OD10694,O6088,TV,4,5462
OD10695,O2820,Mouse,1,10452
OD10696,O6308,TV,1,10472
OD10697,O3455,TV,1,15758
OD10698,O6887,TV,3,15368
OD10699,O5686,Mobile,4,7960
OD10700,O2867,AC,2,5660
OD10701,O4016,Washing Machine,3,2699
OD10702,O3572,Mobile,3,4952
OD10703,O3907,Mouse,2,12589
OD10704,O4612,Mouse,2,14725
OD10705,O2228,Clothes,3,3712
OD10706,O2244,TV,4,1088
OD10707,O4517,Keyboard,4,16404
OD10708,O2447,Washing Machine,3,2791
OD10709,O3498,Shoes,1,16522
OD10710,O5798,Mobile,2,17235
OD10711,O3955,AC,4,5294
OD10712,O3669,Washing Machine,1,1215
OD10713,O5804,Clothes,3,10717
OD10714,O2788,AC,4,8826
OD10715,O3133,Laptop,1,2084
OD10716,O3821,Clothes,3,11303
OD10717,O2659,Mobile,2,13854
OD10718,O5340,Laptop,2,2300
OD10719,O2077,AC,4,3399
OD10720,O4665,AC,3,16536
OD10721,O3933,Laptop,4,4310
OD10722,O3647,Laptop,3,19745
OD10723,O6084,Laptop,1,7923
OD10724,O6549,Washing Machine,1,10011
OD10725,O5840,AC,2,19706
OD10726,O3754,TV,3,8117
OD10727,O3266,Mouse,4,7418
OD10728,O5609,Earphones,1,10754
OD10729,O6825,Keyboard,3,14221
OD10730,O3835,TV,3,11063
OD10731,O6120,Shoes,3,16096
OD10732,O5918,TV,2,7549
OD10733,O6012,Laptop,1,7678
OD10734,O5576,Earphones,3,1320
OD10735,O4966,Earphones,4,5002
OD10736,O4051,Mouse,1,16585
OD10737,O6598,TV,1,3245
OD10738,O4637,Shoes,1,1657
OD10739,O3281,Mobile,4,12182
OD10740,O4424,Clothes,2,12510
OD10741,O6551,Earphones,4,8496
OD10742,O6247,Charger,2,9854
OD10743,O4336,Laptop,4,5979
OD10744,O6531,Keyboard,1,6071
OD10745,O5832,Charger,4,18766
OD10746,O2366,Washing Machine,3,2053
OD10747,O2810,Mobile,2,14672
OD10748,O6564,Mouse,3,8793
OD10749,O5003,Clothes,3,13172
OD10750,O2887,Keyboard,3,2714
OD10751,O2639,Mouse,2,6283
OD10752,O2208,Earphones,1,4798
OD10753,O5180,Charger,3,16129
OD10754,O6018,Charger,2,5497
OD10755,O5016,Shoes,1,14537
OD10756,O2480,Clothes,4,12830
OD10757,O6403,Keyboard,3,11122
OD10758,O2377,Earphones,4,13891
OD10759,O4969,Keyboard,1,9968
OD10760,O5474,Clothes,3,8563
OD10761,O3347,Earphones,4,2955
OD10762,O6562,Earphones,4,8196
OD10763,O3148,TV,1,16489
OD10764,O3724,Charger,3,19198
OD10765,O2384,Mouse,3,9062
OD10766,O3866,Mobile,1,7535
OD10767,O4863,Clothes,4,13484
OD10768,O2611,TV,2,3968
OD10769,O6323,Shoes,4,10133
OD10770,O3769,Clothes,1,18224
OD10771,O4337,Keyboard,3,441
OD10772,O5381,AC,2,7421
OD10773,O2076,Mobile,1,15231
OD10774,O5001,Shoes,1,3195
OD10775,O4409,Keyboard,3,287
OD10776,O6179,Keyboard,1,1615
OD10777,O2828,Clothes,4,3242
OD10778,O5493,Clothes,4,2221
OD10779,O5923,Mobile,1,18004
OD10780,O4311,Charger,4,6631
OD10781,O5830,Keyboard,3,2995
OD10782,O6866,Mouse,1,4350
OD10783,O2639,Shoes,1,15870
OD10784,O4000,Washing Machine,2,3246
OD10785,O4503,Mobile,4,15669
OD10786,O5585,Shoes,1,1062
OD10787,O6010,Charger,3,12655
OD10788,O4928,Charger,3,9261
OD10789,O5722,Earphones,3,2755
OD10790,O6848,Mobile,4,5696
OD10791,O2895,Shoes,2,16627
OD10792,O3598,Mouse,3,9407
OD10793,O4490,Mobile,4,667
OD10794,O6004,Charger,3,9579
OD10795,O2599,Shoes,1,7692
OD10796,O6717,Laptop,1,7947
OD10797,O3075,Mobile,2,4403
OD10798,O6368,Clothes,3,8934
OD10799,O3944,AC,1,12013
OD10800,O4764,Earphones,3,13919
OD10801,O6292,AC,2,10996
OD10802,O6587,TV,1,6384
OD10803,O3706,Keyboard,1,7436
OD10804,O5952,Shoes,2,15415
OD10805,O3598,Earphones,2,12724
OD10806,O5763,TV,4,14736
OD10807,O6937,Keyboard,4,11178
OD10808,O2815,Keyboard,1,1372
OD10809,O2294,TV,3,19758
OD10810,O3367,Shoes,4,1839
OD10811,O2719,TV,4,3680
OD10812,O6329,Shoes,3,18114
OD10813,O3364,TV,3,11721
OD10814,O2843,Shoes,2,13374
OD10815,O2239,Clothes,1,16363
OD10816,O6767,Washing Machine,3,14508
OD10817,O4063,Clothes,2,2406
OD10818,O2803,Charger,4,9497
OD10819,O4772,Clothes,3,5916
OD10820,O2390,Keyboard,1,4211
OD10821,O4250,TV,3,12673
OD10822,O6707,Earphones,1,7631
OD10823,O2407,Earphones,2,5198
OD10824,O6458,Washing Machine,3,6402
OD10825,O6300,Charger,4,19220
OD10826,O4814,Shoes,4,16051
OD10827,O6770,Charger,4,5462
OD10828,O2222,Mouse,1,2959
OD10829,O3628,Mouse,4,18563
OD10830,O2444,Earphones,2,13666
OD10831,O3009,Charger,1,2766
OD10832,O4026,Washing Machine,3,18956
OD10833,O2910,Charger,1,12505
OD10834,O2182,Clothes,2,7471
OD10835,O6797,AC,4,19663
OD10836,O4400,Shoes,3,13174
OD10837,O2752,AC,3,2167
OD10838,O3229,Mouse,1,14340
OD10839,O6382,Mobile,2,12245
OD10840,O6479,Keyboard,4,3421
OD10841,O4515,AC,4,11280
OD10842,O3747,Charger,2,16084
OD10843,O3980,Mobile,3,9635
OD10844,O6781,Clothes,4,2000
OD10845,O3834,AC,2,2325
OD10846,O4852,Washing Machine,2,2684
OD10847,O2009,Keyboard,1,4222
OD10848,O6160,Earphones,2,8750
OD10849,O3914,Keyboard,1,2787
OD10850,O5497,Laptop,3,7565
OD10851,O3825,Laptop,1,6899
OD10852,O2575,Mobile,4,12740
OD10853,O4771,Charger,2,19652
OD10854,O3746,TV,4,12442
OD10855,O6599,Mouse,2,4446
OD10856,O5043,Earphones,4,17250
OD10857,O4501,TV,1,10533
OD10858,O2997,Earphones,4,17014
OD10859,O3624,Charger,2,12691
OD10860,O3290,Shoes,2,3213
OD10861,O2198,Earphones,1,1510
OD10862,O4616,Clothes,4,14844
OD10863,O6398,Keyboard,2,2052
OD10864,O6598,TV,1,11894
OD10865,O4184,Clothes,3,14570
OD10866,O5695,Charger,3,9885
OD10867,O5137,AC,4,10246
OD10868,O2584,Laptop,3,11455
OD10869,O4537,Mouse,4,14452
OD10870,O6661,AC,4,10021
OD10871,O6009,Clothes,4,13231
OD10872,O6009,Mobile,3,16423
OD10873,O4253,TV,3,15429
OD10874,O3170,Laptop,2,5529
OD10875,O4482,Shoes,2,2493
OD10876,O2092,AC,3,5353
OD10877,O2217,Earphones,4,6911
OD10878,O2944,TV,2,6904
OD10879,O2439,Clothes,3,8299
OD10880,O2706,Laptop,4,8711
OD10881,O5549,Laptop,2,9717
OD10882,O3876,TV,4,16777
OD10883,O6311,Laptop,3,4637
OD10884,O6676,Mouse,4,14887
OD10885,O2734,Laptop,4,14711
OD10886,O6972,AC,3,16749
OD10887,O2428,Keyboard,2,19417
OD10888,O5941,Earphones,2,6435
OD10889,O4109,AC,4,11749
OD10890,O4408,Keyboard,2,9376
OD10891,O3345,Mobile,4,13873
OD10892,O4221,Clothes,4,11709
OD10893,O6637,Clothes,1,12301
OD10894,O4429,Mobile,1,647
OD10895,O5551,Washing Machine,3,11704
OD10896,O5561,Mobile,2,15782
OD10897,O6373,Washing Machine,1,5022
OD10898,O6236,Mouse,3,1880
OD10899,O3483,Clothes,3,16756
OD10900,O4736,Washing Machine,1,2925
OD10901,O4058,Keyboard,3,4614
OD10902,O5409,Washing Machine,4,1157
OD10903,O4705,AC,3,6856
OD10904,O4753,Mouse,4,17379
OD10905,O4609,Shoes,4,8856
OD10906,O4822,TV,3,9897
OD10907,O6992,AC,2,3059
OD10908,O4060,AC,3,9581
OD10909,O4512,Washing Machine,2,3434
OD10910,O4942,Shoes,2,11958
OD10911,O6007,Mouse,2,18791
OD10912,O2075,Charger,3,9082
OD10913,O3556,Keyboard,1,11162
OD10914,O2271,Charger,4,15232
OD10915,O4099,Charger,1,15708
OD10916,O3208,TV,1,10922
OD10917,O3681,AC,4,13319
OD10918,O4077,Shoes,3,15150
OD10919,O2756,Earphones,4,7213
OD10920,O2031,TV,1,12283
OD10921,O6357,Clothes,4,9503
OD10922,O4687,TV,2,15167
OD10923,O3198,Clothes,2,6871
OD10924,O5817,Charger,2,5998
OD10925,O6797,Earphones,4,1327
OD10926,O5865,Keyboard,2,16510
OD10927,O5264,Charger,2,18654
OD10928,O6727,AC,3,19066
OD10929,O2939,Laptop,4,10224
OD10930,O4763,AC,1,7615
OD10931,O6052,TV,2,19161
OD10932,O2425,AC,1,5003
OD10933,O6293,Clothes,2,4973
OD10934,O6606,TV,4,9610
OD10935,O5274,Mobile,4,11693
OD10936,O6133,Keyboard,3,11079
OD10937,O3448,Mobile,3,14345
OD10938,O2006,Shoes,1,466
OD10939,O4702,Shoes,4,1439
OD10940,O6787,AC,1,18329
OD10941,O5124,Mouse,3,13625
OD10942,O4033,Mobile,3,1473
OD10943,O5921,Mobile,4,15452
OD10944,O3845,Shoes,3,18058
OD10945,O6898,Laptop,2,756
OD10946,O3805,Mobile,4,4295
OD10947,O6451,AC,2,14895
OD10948,O5165,Clothes,1,2933
OD10949,O5778,Washing Machine,3,9482
OD10950,O2973,TV,3,15028
OD10951,O3634,TV,4,4454
OD10952,O6375,Earphones,1,10851
OD10953,O2938,Mouse,3,353
OD10954,O5147,Clothes,1,5741
OD10955,O3478,Clothes,2,2832
OD10956,O6262,Clothes,1,3715
OD10957,O2561,Mobile,1,10928
OD10958,O6212,Washing Machine,1,14485
OD10959,O5450,Washing Machine,2,8875
OD10960,O2542,Earphones,4,12545
OD10961,O2132,Mobile,1,17342
OD10962,O4321,Laptop,1,15047
OD10963,O6914,Keyboard,3,15018
OD10964,O5959,Earphones,1,17040
OD10965,O4334,Washing Machine,2,11897
OD10966,O4952,Charger,4,725
OD10967,O4545,Shoes,3,14448
OD10968,O2841,AC,3,17202
OD10969,O6220,TV,4,2428
OD10970,O2361,AC,2,7430
OD10971,O5300,Mobile,2,4753
OD10972,O5791,AC,2,11611
OD10973,O2705,TV,1,9270
OD10974,O2717,Charger,2,19374
OD10975,O2954,Laptop,1,5379
OD10976,O2744,Laptop,4,9993
OD10977,O5104,TV,3,12414
OD10978,O6321,Washing Machine,2,3648
OD10979,O6754,Washing Machine,1,4602
OD10980,O6744,AC,1,17903
OD10981,O6163,Washing Machine,3,18203
OD10982,O2218,Laptop,1,7934
OD10983,O5239,Shoes,4,7966
OD10984,O6093,Mobile,3,4631
OD10985,O6417,Mobile,4,17740
OD10986,O4040,Washing Machine,1,13118
OD10987,O5398,Keyboard,1,19065
OD10988,O6943,Charger,1,6919
OD10989,O3262,TV,3,15057
OD10990,O3775,Mouse,1,8050
OD10991,O6917,AC,1,13148
OD10992,O5541,Charger,3,1986
OD10993,O4021,Mobile,3,6461
OD10994,O2338,Mobile,4,7492
OD10995,O3729,Washing Machine,2,268
OD10996,O6506,Charger,2,8707
OD10997,O3927,Laptop,2,1026
OD10998,O3284,Mobile,1,3380
OD10999,O2156,Charger,3,12127
OD11000,O2912,Mouse,2,12265
OD11001,O6267,AC,4,850
OD11002,O2005,Mouse,3,7290
OD11003,O5493,Mouse,2,4628
OD11004,O5286,Washing Machine,2,4229
OD11005,O2262,Mouse,1,707
OD11006,O6618,Earphones,2,15430
OD11007,O3081,Washing Machine,3,7062
OD11008,O4513,AC,2,4286
OD11009,O4725,Charger,2,2553
OD11010,O4894,Earphones,2,949
OD11011,O6484,Earphones,2,2160
OD11012,O4239,Clothes,1,690
OD11013,O5256,Charger,3,3271
OD11014,O5185,Mouse,1,3499
OD11015,O3808,Washing Machine,2,13975
OD11016,O6598,Clothes,3,2508
OD11017,O6712,TV,3,5374
OD11018,O4068,Mouse,4,10615
OD11019,O5732,Shoes,4,14875
OD11020,O6701,Clothes,2,1718
OD11021,O6391,Clothes,1,460
OD11022,O3922,Shoes,4,4671
OD11023,O4101,Mouse,1,1106
OD11024,O6763,AC,3,13529
OD11025,O6049,Shoes,1,1091
OD11026,O3729,AC,2,1801
OD11027,O6290,Mouse,2,4174
OD11028,O6066,Mobile,3,18461
OD11029,O4656,AC,2,8820
OD11030,O5156,AC,2,11061
OD11031,O5416,Earphones,4,7167
OD11032,O3184,Laptop,2,4422
OD11033,O2007,Mouse,3,19025
OD11034,O4807,Laptop,2,1382
OD11035,O4734,Charger,2,1050
OD11036,O3218,Earphones,2,6949
OD11037,O6094,Earphones,1,15267
OD11038,O5391,Earphones,4,17870
OD11039,O6499,Shoes,1,2235
OD11040,O5013,Charger,4,10745
OD11041,O5618,TV,3,3078
OD11042,O4348,Charger,2,10248
OD11043,O5831,TV,4,7644
OD11044,O6563,Clothes,1,12199
OD11045,O5342,TV,1,11857
OD11046,O6733,AC,3,16706
OD11047,O6347,AC,4,12613
OD11048,O6138,Clothes,3,11644
OD11049,O6239,Laptop,2,19462
OD11050,O6373,AC,4,4858
OD11051,O2690,Laptop,1,868
OD11052,O6650,Earphones,2,19871
OD11053,O5883,AC,2,8815
OD11054,O3356,Mouse,4,10361
OD11055,O5403,Earphones,4,12029
OD11056,O3240,Charger,3,14847
OD11057,O5982,Keyboard,4,886
OD11058,O4282,Keyboard,1,14123
OD11059,O5518,Earphones,2,12492
OD11060,O2154,AC,4,2966
OD11061,O6918,Charger,2,15121
OD11062,O6489,AC,2,14921
OD11063,O3556,TV,1,5258
OD11064,O3710,Laptop,1,13579
OD11065,O6299,Clothes,3,18728
OD11066,O2359,Keyboard,4,7986
OD11067,O6270,Mouse,3,1433
